Frame,Visibility,X,Y
10384,0,0,0
10385,0,0,0
10386,0,0,0
10387,0,0,0
10388,0,0,0
10389,0,0,0
10390,0,0,0
10391,0,0,0
10392,0,0,0
10393,0,0,0
10394,0,0,0
10395,0,0,0
10396,0,0,0
10397,0,0,0
10398,0,0,0
10399,0,0,0
10400,0,0,0
10401,0,0,0
10402,0,0,0
10403,0,0,0
10404,0,0,0
10405,0,0,0
10406,1,710,22
10407,1,711,22
10408,1,711,22
10409,1,708,38
10410,1,711,73
10411,1,711,77
10412,1,713,91
10413,1,712,108
10414,1,712,109
10415,1,714,125
10416,1,713,140
10417,1,715,159
10418,1,690,204
10419,1,651,260
10420,1,652,261
10421,1,627,300
10422,1,595,358
10423,1,595,358
10424,1,579,385
10425,1,568,413
10426,1,568,413
10427,1,556,434
10428,1,536,487
10429,1,536,487
10430,1,533,496
10431,1,517,478
10432,1,517,478
10433,1,512,408
10434,1,512,408
10435,1,511,379
10436,1,506,354
10437,1,505,334
10438,1,505,334
10439,1,504,324
10440,1,502,310
10441,1,501,301
10442,1,501,294
10443,1,500,286
10444,1,500,285
10445,1,499,281
10446,1,499,279
10447,1,498,275
10448,1,499,275
10449,1,498,276
10450,1,498,276
10451,1,499,278
10452,1,499,280
10453,1,500,284
10454,1,500,288
10455,1,500,294
10456,1,502,295
10457,1,500,303
10458,1,493,308
10459,1,486,320
10460,1,484,325
10461,1,482,329
10462,1,482,329
10463,1,476,342
10464,1,470,366
10465,1,470,368
10466,1,469,378
10467,1,466,394
10468,1,468,393
10469,1,463,405
10470,1,464,409
10471,1,473,373
10472,1,485,328
10473,1,496,295
10474,1,495,296
10475,1,501,279
10476,1,506,267
10477,1,511,261
10478,1,514,251
10479,1,518,247
10480,1,518,247
10481,1,521,244
10482,1,525,239
10483,1,527,238
10484,1,530,239
10485,1,531,238
10486,1,532,239
10487,1,522,249
10488,1,518,254
10489,1,507,265
10490,1,503,275
10491,1,498,285
10492,1,499,285
10493,1,494,296
10494,1,489,308
10495,1,481,332
10496,1,480,332
10497,1,477,348
10498,1,476,348
10499,1,474,365
10500,1,464,395
10501,1,464,410
10502,1,459,430
10503,1,460,429
10504,1,458,446
10505,1,456,467
10506,1,453,485
10507,1,452,503
10508,1,452,511
10509,1,452,511
10510,1,452,508
10511,1,455,503
10512,1,454,504
10513,1,455,505
10514,1,455,505
10515,1,455,503
10516,1,453,507
10517,1,456,511
10518,1,456,511
10519,1,458,520
10520,1,458,519
10521,1,458,519
10522,1,458,519
10523,1,460,519
10524,1,460,520
10525,1,461,518
10526,1,461,518
10527,1,461,518
10528,1,461,518
10529,1,461,518
10530,1,461,518
10531,1,461,518
10532,1,461,518
10533,1,462,519
10534,1,462,519
10535,1,462,519
10536,1,462,519
10537,1,462,519
10538,0,0,0
10539,0,0,0
10540,0,0,0
10541,0,0,0
10542,0,0,0
10543,0,0,0
10544,0,0,0
10545,0,0,0
10546,0,0,0
10547,0,0,0
10548,0,0,0
10549,0,0,0
10550,0,0,0
10551,0,0,0
10552,0,0,0
10553,0,0,0
10554,0,0,0
10555,1,709,398
10556,1,711,399
10557,1,709,399
10558,1,708,398
10559,1,708,398
10560,1,708,398
10561,1,708,398
10562,1,708,396
10563,1,708,396
10564,1,708,396
10565,1,708,396
10566,1,708,396
10567,1,710,394
10568,1,710,394
10569,1,711,393
10570,1,710,393
10571,1,711,393
10572,1,711,391
10573,1,711,390
10574,1,712,385
10575,1,714,383
10576,1,713,384
10577,1,714,381
10578,1,715,380
10579,1,717,376
10580,1,718,377
10581,1,719,379
10582,1,720,379
10583,1,720,380
10584,1,721,384
10585,1,722,386
10586,1,724,395
10587,1,723,401
10588,1,726,409
10589,1,726,420
10590,1,727,427
10591,0,0,0
10592,1,728,438
10593,1,678,220
10594,1,677,220
10595,1,658,129
10596,1,657,131
10597,1,645,72
10598,1,627,3
10599,0,0,0
10600,0,0,0
10601,0,0,0
10602,0,0,0
10603,0,0,0
10604,0,0,0
10605,0,0,0
10606,0,0,0
10607,0,0,0
10608,0,0,0
10609,0,0,0
10610,0,0,0
10611,0,0,0
10612,0,0,0
10613,0,0,0
10614,0,0,0
10615,0,0,0
10616,0,0,0
10617,0,0,0
10618,0,0,0
10619,0,0,0
10620,0,0,0
10621,0,0,0
10622,0,0,0
10623,0,0,0
10624,0,0,0
10625,0,0,0
10626,0,0,0
10627,0,0,0
10628,0,0,0
10629,0,0,0
10630,0,0,0
10631,0,0,0
10632,0,0,0
10633,0,0,0
10634,0,0,0
10635,0,0,0
10636,0,0,0
10637,0,0,0
10638,0,0,0
10639,0,0,0
10640,0,0,0
10641,0,0,0
10642,0,0,0
10643,1,560,6
10644,1,562,8
10645,1,562,38
10646,1,561,39
10647,1,564,71
10648,1,564,71
10649,1,565,87
10650,1,566,105
10651,1,566,104
10652,1,568,140
10653,1,568,158
10654,1,568,157
10655,0,0,0
10656,1,549,198
10657,1,529,241
10658,1,520,260
10659,1,514,280
10660,1,514,280
10661,1,508,296
10662,1,508,296
10663,1,498,331
10664,1,498,331
10665,1,491,365
10666,1,491,365
10667,1,491,365
10668,1,483,403
10669,1,483,403
10670,1,480,424
10671,1,478,445
10672,1,476,463
10673,1,470,444
10674,1,470,444
10675,1,471,411
10676,1,471,386
10677,1,470,367
10678,1,474,337
10679,1,474,321
10680,1,474,321
10681,1,476,296
10682,1,475,290
10683,1,477,283
10684,1,476,281
10685,1,478,275
10686,1,478,275
10687,1,481,268
10688,1,481,268
10689,1,483,266
10690,1,483,266
10691,1,484,268
10692,1,485,267
10693,1,485,269
10694,1,489,276
10695,1,491,281
10696,1,492,286
10697,1,492,286
10698,1,488,275
10699,1,488,275
10700,1,479,239
10701,1,479,239
10702,1,475,224
10703,1,472,212
10704,1,472,212
10705,1,467,197
10706,1,465,192
10707,1,464,190
10708,1,463,186
10709,1,463,186
10710,1,459,182
10711,1,459,182
10712,1,456,184
10713,1,456,184
10714,1,455,187
10715,1,455,187
10716,1,453,192
10717,1,452,207
10718,1,450,213
10719,1,450,213
10720,1,449,225
10721,1,449,225
10722,1,448,249
10723,1,448,249
10724,1,447,283
10725,1,447,283
10726,1,447,283
10727,1,446,319
10728,1,446,319
10729,1,447,356
10730,1,452,360
10731,1,452,360
10732,1,462,340
10733,1,462,340
10734,1,478,315
10735,1,485,306
10736,1,489,303
10737,1,490,302
10738,1,489,302
10739,1,493,297
10740,1,498,295
10741,1,502,295
10742,1,510,297
10743,1,511,297
10744,1,512,300
10745,1,517,304
10746,1,517,304
10747,1,520,309
10748,1,525,319
10749,1,525,319
10750,1,529,330
10751,1,532,335
10752,1,532,335
10753,1,556,327
10754,0,0,0
10755,1,580,313
10756,1,597,301
10757,1,610,298
10758,1,624,297
10759,1,637,297
10760,1,647,297
10761,1,649,296
10762,1,659,298
10763,1,661,298
10764,1,686,304
10765,1,686,304
10766,1,708,315
10767,1,708,315
10768,1,721,326
10769,1,729,333
10770,1,729,333
10771,1,750,352
10772,1,761,366
10773,1,761,366
10774,1,769,376
10775,1,769,377
10776,1,783,399
10777,1,783,399
10778,1,802,437
10779,1,802,437
10780,1,812,456
10781,1,812,446
10782,1,787,340
10783,1,773,289
10784,1,761,245
10785,1,762,245
10786,1,754,210
10787,1,754,210
10788,1,739,151
10789,1,739,151
10790,1,727,107
10791,1,727,107
10792,1,721,91
10793,1,721,91
10794,1,717,75
10795,1,707,51
10796,1,705,41
10797,1,705,41
10798,1,703,37
10799,1,703,37
10800,1,698,27
10801,1,698,27
10802,1,693,20
10803,1,693,20
10804,1,689,19
10805,1,689,20
10806,1,684,22
10807,1,683,24
10808,1,682,29
10809,1,681,28
10810,1,680,33
10811,1,680,33
10812,1,677,46
10813,1,676,55
10814,1,676,62
10815,1,675,65
10816,1,674,75
10817,1,674,75
10818,1,674,86
10819,1,674,94
10820,1,673,123
10821,1,673,123
10822,1,673,134
10823,1,673,134
10824,1,673,146
10825,1,672,155
10826,1,599,287
10827,1,599,287
10828,1,581,323
10829,1,581,323
10830,1,552,381
10831,1,552,381
10832,1,532,432
10833,1,532,433
10834,1,525,453
10835,1,514,486
10836,1,504,511
10837,1,499,531
10838,1,488,516
10839,1,488,516
10840,1,485,465
10841,1,485,465
10842,1,481,408
10843,1,481,408
10844,1,476,367
10845,1,476,367
10846,1,475,346
10847,1,473,332
10848,1,473,332
10849,1,471,311
10850,1,470,305
10851,1,470,305
10852,1,470,299
10853,1,470,299
10854,1,470,289
10855,1,470,289
10856,1,470,286
10857,1,470,286
10858,1,470,287
10859,1,470,289
10860,1,470,289
10861,1,471,297
10862,1,473,301
10863,1,473,301
10864,1,473,309
10865,1,473,309
10866,1,479,328
10867,1,479,328
10868,1,481,348
10869,1,481,348
10870,1,481,349
10871,1,475,330
10872,1,475,330
10873,1,472,318
10874,1,473,312
10875,1,471,312
10876,1,473,304
10877,1,473,304
10878,1,471,300
10879,1,471,300
10880,1,466,301
10881,1,466,301
10882,1,464,304
10883,1,464,304
10884,1,463,308
10885,1,460,318
10886,1,460,327
10887,1,460,327
10888,1,460,336
10889,1,460,336
10890,1,459,360
10891,1,459,371
10892,1,459,381
10893,1,459,381
10894,1,458,398
10895,1,458,412
10896,1,458,412
10897,1,459,409
10898,1,542,265
10899,1,542,265
10900,1,563,232
10901,1,583,204
10902,1,597,181
10903,1,596,179
10904,1,626,141
10905,1,626,141
10906,1,641,123
10907,1,641,123
10908,1,651,112
10909,1,662,104
10910,1,673,93
10911,1,682,85
10912,1,690,82
10913,1,700,78
10914,1,707,75
10915,1,715,73
10916,1,723,74
10917,1,724,73
10918,1,731,74
10919,1,732,74
10920,1,747,80
10921,1,748,79
10922,1,761,89
10923,1,761,89
10924,1,767,95
10925,1,773,102
10926,1,786,118
10927,1,792,129
10928,1,792,129
10929,1,797,141
10930,1,797,141
10931,1,807,162
10932,1,807,162
10933,1,835,135
10934,1,835,135
10935,1,850,106
10936,1,865,84
10937,1,862,85
10938,1,889,48
10939,1,895,35
10940,1,897,34
10941,1,905,24
10942,1,905,24
10943,1,920,10
10944,1,920,10
10945,1,934,1
10946,1,935,0
10947,1,941,0
10948,1,942,1
10949,1,955,1
10950,1,959,2
10951,1,967,6
10952,1,967,6
10953,1,973,11
10954,1,973,11
10955,1,981,28
10956,1,981,29
10957,1,989,48
10958,1,989,48
10959,1,993,60
10960,1,993,60
10961,1,996,76
10962,1,1003,111
10963,1,1004,127
10964,1,1004,127
10965,1,1007,148
10966,1,1007,148
10967,1,1012,188
10968,1,1015,210
10969,1,1015,230
10970,1,1015,230
10971,1,1019,257
10972,1,1019,257
10973,1,1022,304
10974,1,1022,304
10975,1,1023,357
10976,1,1023,357
10977,1,1025,379
10978,1,1026,407
10979,1,1026,407
10980,1,1032,465
10981,1,1032,490
10982,1,1032,490
10983,0,0,0
10984,1,1032,518
10985,1,1033,544
10986,1,1033,573
10987,1,1038,629
10988,1,1038,629
10989,1,1038,659
10990,1,1038,659
10991,1,1047,646
10992,1,1049,644
10993,1,1045,641
10994,1,1045,641
10995,1,1045,638
10996,1,1045,638
10997,1,1053,634
10998,1,1053,634
10999,1,1061,643
11000,1,1061,643
11001,1,1063,650
11002,1,1064,658
11003,1,1064,658
11004,1,1064,660
11005,1,1064,660
11006,1,1064,660
11007,1,1064,660
11008,1,1064,660
11009,1,1064,660
11010,1,1066,660
11011,1,1066,660
11012,1,1066,660
11013,1,1066,660
11014,1,1066,661
11015,1,1066,661
11016,0,0,0
11017,0,0,0
11018,0,0,0
11019,0,0,0
11020,0,0,0
11021,0,0,0
11022,0,0,0
11023,0,0,0
11024,0,0,0
11025,1,1064,659
11026,1,1064,659
11027,1,1065,659
11028,1,1065,659
11029,1,1065,659
11030,1,1065,659
11031,1,1065,659
11032,1,1065,659
11033,1,1065,659
11034,1,1065,659
11035,1,1065,659
11036,1,1065,659
11037,1,1065,659
11038,1,1065,659
11039,1,1065,659
11040,1,1065,659
11041,0,0,0
11042,0,0,0
11043,0,0,0
11044,0,0,0
11045,0,0,0
11046,0,0,0
11047,0,0,0
11048,0,0,0
11049,1,659,403
11050,1,659,403
11051,1,660,404
11052,1,659,403
11053,1,662,403
11054,1,662,403
11055,1,663,403
11056,1,663,403
11057,1,663,403
11058,1,663,403
11059,1,664,403
11060,1,665,400
11061,1,665,400
11062,1,666,399
11063,1,666,399
11064,1,665,398
11065,1,664,398
11066,1,667,398
11067,1,667,397
11068,1,667,397
11069,1,669,393
11070,1,670,394
11071,1,671,394
11072,1,670,392
11073,1,670,392
11074,1,676,387
11075,1,677,385
11076,1,677,385
11077,1,679,384
11078,1,679,384
11079,1,684,385
11080,1,684,385
11081,1,690,391
11082,1,690,391
11083,1,691,396
11084,1,693,405
11085,1,693,405
11086,1,696,421
11087,1,700,432
11088,1,700,433
11089,1,700,447
11090,1,700,447
11091,1,711,249
11092,1,711,249
11093,1,713,110
11094,1,713,110
11095,1,717,55
11096,1,718,0
11097,1,718,0
11098,0,0,0
11099,0,0,0
11100,0,0,0
11101,0,0,0
11102,0,0,0
11103,0,0,0
11104,0,0,0
11105,0,0,0
11106,0,0,0
11107,0,0,0
11108,0,0,0
11109,0,0,0
11110,0,0,0
11111,0,0,0
11112,0,0,0
11113,0,0,0
11114,0,0,0
11115,0,0,0
11116,0,0,0
11117,0,0,0
11118,0,0,0
11119,0,0,0
11120,0,0,0
11121,0,0,0
11122,0,0,0
11123,0,0,0
11124,0,0,0
11125,0,0,0
11126,0,0,0
11127,0,0,0
11128,0,0,0
11129,0,0,0
11130,0,0,0
11131,0,0,0
11132,0,0,0
11133,0,0,0
11134,0,0,0
11135,0,0,0
11136,0,0,0
11137,0,0,0
11138,0,0,0
11139,0,0,0
11140,0,0,0
11141,0,0,0
11142,0,0,0
11143,1,781,9
11144,1,781,8
11145,1,785,41
11146,1,785,41
11147,1,785,72
11148,1,785,72
11149,1,787,89
11150,1,788,107
11151,1,788,107
11152,1,790,143
11153,1,796,182
11154,1,796,182
11155,0,0,0
11156,1,808,229
11157,1,825,297
11158,1,825,297
11159,1,836,344
11160,1,836,344
11161,1,842,368
11162,1,848,393
11163,1,851,415
11164,1,856,438
11165,1,861,462
11166,1,861,462
11167,1,864,485
11168,1,864,485
11169,1,807,422
11170,1,807,422
11171,1,727,344
11172,1,727,344
11173,1,705,322
11174,1,682,303
11175,1,682,303
11176,1,650,278
11177,1,639,272
11178,1,639,272
11179,1,625,266
11180,1,625,266
11181,1,604,256
11182,1,604,256
11183,1,586,254
11184,1,586,254
11185,1,576,254
11186,1,576,254
11187,1,561,258
11188,1,556,262
11189,1,549,266
11190,1,549,266
11191,1,544,273
11192,1,539,278
11193,1,534,287
11194,1,534,287
11195,1,525,306
11196,1,525,307
11197,1,522,316
11198,1,522,316
11199,1,517,326
11200,1,503,318
11201,1,495,292
11202,1,495,292
11203,1,489,276
11204,1,489,276
11205,1,478,250
11206,1,474,243
11207,1,471,236
11208,1,471,236
11209,1,467,229
11210,1,467,229
11211,1,461,224
11212,1,461,224
11213,1,455,224
11214,1,455,224
11215,1,452,225
11216,1,449,228
11217,1,449,228
11218,1,444,240
11219,1,443,249
11220,1,443,249
11221,1,441,259
11222,1,441,259
11223,1,435,284
11224,1,435,284
11225,1,433,316
11226,1,433,317
11227,1,432,333
11228,1,432,333
11229,1,431,347
11230,1,459,326
11231,1,473,306
11232,1,473,306
11233,1,486,292
11234,1,486,292
11235,1,500,277
11236,1,500,277
11237,1,514,269
11238,1,521,268
11239,1,526,267
11240,1,526,267
11241,1,535,272
11242,1,539,274
11243,1,539,274
11244,1,567,266
11245,1,567,266
11246,1,603,253
11247,1,603,253
11248,1,640,251
11249,1,640,251
11250,1,654,249
11251,1,667,251
11252,1,667,251
11253,1,696,258
11254,1,710,261
11255,1,710,261
11256,1,722,267
11257,1,722,267
11258,1,747,282
11259,1,747,282
11260,1,770,301
11261,1,770,301
11262,1,781,314
11263,1,781,314
11264,1,792,327
11265,1,802,340
11266,1,821,370
11267,1,820,369
11268,1,828,384
11269,1,838,402
11270,1,846,418
11271,1,846,418
11272,1,862,456
11273,1,862,456
11274,1,864,450
11275,1,862,420
11276,1,862,420
11277,1,851,377
11278,1,850,358
11279,1,850,358
11280,1,850,338
11281,1,850,338
11282,1,848,320
11283,1,842,310
11284,1,843,305
11285,1,843,305
11286,1,841,302
11287,1,841,302
11288,1,838,292
11289,1,838,292
11290,1,836,289
11291,1,836,289
11292,1,835,290
11293,1,835,292
11294,1,835,292
11295,1,834,299
11296,1,833,306
11297,1,833,306
11298,1,833,312
11299,1,833,312
11300,1,840,311
11301,1,840,311
11302,1,842,317
11303,1,842,317
11304,1,843,318
11305,1,847,326
11306,1,849,332
11307,1,849,340
11308,1,850,349
11309,1,850,351
11310,1,852,361
11311,1,852,361
11312,1,854,387
11313,1,854,389
11314,1,857,411
11315,1,857,412
11316,1,857,427
11317,1,858,443
11318,1,858,444
11319,1,849,439
11320,1,840,302
11321,1,840,302
11322,1,834,248
11323,1,834,248
11324,1,828,167
11325,1,828,167
11326,1,825,119
11327,1,825,119
11328,1,823,99
11329,1,821,82
11330,1,820,73
11331,1,819,60
11332,1,819,51
11333,1,819,52
11334,1,818,44
11335,1,818,44
11336,1,818,33
11337,1,818,33
11338,1,818,30
11339,1,818,30
11340,1,818,30
11341,1,818,30
11342,1,817,32
11343,1,817,33
11344,1,817,37
11345,1,819,41
11346,1,818,46
11347,1,818,46
11348,1,820,62
11349,1,820,62
11350,1,821,81
11351,1,821,81
11352,1,822,93
11353,1,822,93
11354,1,823,113
11355,1,824,127
11356,1,825,139
11357,1,825,141
11358,1,826,154
11359,1,826,167
11360,1,827,181
11361,1,828,187
11362,1,828,200
11363,1,828,200
11364,1,828,208
11365,1,828,209
11366,1,830,236
11367,1,830,236
11368,1,830,255
11369,1,830,255
11370,1,830,269
11371,1,831,283
11372,1,831,283
11373,1,833,316
11374,1,833,328
11375,1,833,328
11376,1,833,342
11377,1,833,342
11378,1,834,382
11379,1,834,382
11380,1,835,419
11381,1,835,419
11382,1,835,437
11383,1,835,454
11384,1,835,454
11385,1,837,487
11386,1,799,395
11387,1,799,395
11388,1,772,342
11389,1,772,342
11390,1,739,266
11391,1,739,266
11392,1,716,212
11393,1,716,212
11394,1,706,190
11395,1,697,173
11396,1,697,173
11397,1,678,144
11398,1,674,137
11399,1,674,137
11400,1,668,127
11401,1,668,127
11402,1,656,114
11403,1,656,114
11404,1,646,108
11405,1,646,108
11406,1,642,106
11407,1,642,106
11408,1,637,105
11409,1,629,108
11410,1,625,110
11411,1,625,110
11412,1,621,116
11413,1,621,116
11414,1,617,127
11415,1,617,127
11416,1,610,145
11417,1,610,145
11418,1,611,155
11419,1,609,161
11420,1,609,161
11421,1,613,204
11422,1,626,299
11423,1,626,299
11424,1,631,331
11425,1,635,364
11426,1,640,391
11427,1,640,391
11428,1,649,449
11429,1,649,449
11430,0,0,0
11431,0,0,0
11432,0,0,0
11433,0,0,0
11434,0,0,0
11435,0,0,0
11436,0,0,0
11437,0,0,0
11438,1,816,515
11439,1,842,525
11440,1,864,537
11441,1,864,537
11442,1,883,547
11443,1,883,547
11444,1,923,573
11445,1,923,573
11446,1,962,605
11447,1,962,605
11448,1,977,620
11449,1,995,638
11450,1,1010,661
11451,1,1019,667
11452,1,1026,662
11453,1,1027,662
11454,1,1032,660
11455,1,1032,661
11456,1,1045,662
11457,1,1045,662
11458,1,1056,668
11459,1,1056,668
11460,1,1060,673
11461,1,1060,673
11462,1,1067,680
11463,1,1070,681
11464,1,1072,682
11465,1,1072,682
11466,1,1072,682
11467,1,1074,683
11468,1,1073,684
11469,1,1075,684
11470,1,1075,684
11471,1,1075,684
11472,1,1075,685
11473,1,1076,685
11474,1,1077,686
11475,1,1079,685
11476,1,1079,685
11477,1,1079,685
11478,1,1079,685
11479,1,1081,685
11480,1,1082,685
11481,1,1085,686
11482,1,1085,686
11483,1,1083,685
11484,1,1083,685
11485,1,1084,686
11486,1,1084,686
11487,1,1084,686
11488,1,1084,686
11489,1,1084,686
11490,1,1084,686
11491,1,1084,686
11492,1,1084,686
11493,0,0,0
11494,0,0,0
11495,0,0,0
11496,0,0,0
11497,0,0,0
11498,0,0,0
11499,0,0,0
11500,0,0,0
11501,0,0,0
11502,0,0,0
11503,0,0,0
11504,0,0,0
11505,0,0,0
11506,1,704,396
11507,1,704,396
11508,1,704,396
11509,1,704,396
11510,1,704,396
11511,1,704,396
11512,1,704,396
11513,1,704,396
11514,1,704,395
11515,1,704,395
11516,1,705,394
11517,1,705,394
11518,1,705,394
11519,1,705,391
11520,1,705,392
11521,1,705,393
11522,1,706,391
11523,1,704,392
11524,1,705,389
11525,1,706,386
11526,1,708,387
11527,1,708,385
11528,1,708,385
11529,1,711,380
11530,1,711,380
11531,1,714,375
11532,1,714,376
11533,1,716,374
11534,1,716,374
11535,1,716,376
11536,1,720,381
11537,1,722,388
11538,1,722,388
11539,1,723,392
11540,1,723,390
11541,1,726,408
11542,1,726,408
11543,1,730,429
11544,1,730,429
11545,1,695,285
11546,1,695,285
11547,1,663,133
11548,1,654,81
11549,1,654,81
11550,1,641,36
11551,1,641,36
11552,0,0,0
11553,0,0,0
11554,0,0,0
11555,0,0,0
11556,0,0,0
11557,0,0,0
11558,0,0,0
11559,0,0,0
11560,0,0,0
11561,0,0,0
11562,0,0,0
11563,0,0,0
11564,0,0,0
11565,0,0,0
11566,0,0,0
11567,0,0,0
11568,0,0,0
11569,0,0,0
11570,0,0,0
11571,0,0,0
11572,0,0,0
11573,0,0,0
11574,0,0,0
11575,0,0,0
11576,0,0,0
11577,0,0,0
11578,0,0,0
11579,0,0,0
11580,0,0,0
11581,0,0,0
11582,0,0,0
11583,0,0,0
11584,0,0,0
11585,0,0,0
11586,0,0,0
11587,0,0,0
11588,0,0,0
11589,0,0,0
11590,1,574,2
11591,1,574,2
11592,1,575,17
11593,1,575,17
11594,1,575,48
11595,1,575,48
11596,1,577,80
11597,1,577,80
11598,1,576,98
11599,1,576,98
11600,1,578,130
11601,1,579,144
11602,1,561,193
11603,1,561,193
11604,1,561,193
11605,1,539,230
11606,1,510,291
11607,1,510,293
11608,1,489,343
11609,1,489,343
11610,1,480,366
11611,1,472,390
11612,1,472,390
11613,1,460,435
11614,1,453,459
11615,1,453,459
11616,1,448,478
11617,1,448,478
11618,1,446,459
11619,1,446,459
11620,1,466,401
11621,1,466,401
11622,1,476,376
11623,1,476,376
11624,1,484,342
11625,1,488,329
11626,1,495,317
11627,1,495,317
11628,1,496,310
11629,1,496,310
11630,1,505,298
11631,1,510,295
11632,1,515,292
11633,1,515,292
11634,1,519,291
11635,1,519,291
11636,1,522,291
11637,1,526,292
11638,1,529,294
11639,1,534,298
11640,1,534,298
11641,1,537,303
11642,1,545,314
11643,1,545,314
11644,1,552,326
11645,1,552,326
11646,1,558,316
11647,1,558,316
11648,1,564,303
11649,1,567,298
11650,1,569,293
11651,1,569,293
11652,1,571,292
11653,1,572,291
11654,1,576,288
11655,1,579,288
11656,1,581,291
11657,1,581,291
11658,1,581,294
11659,1,581,294
11660,1,585,307
11661,1,585,307
11662,1,586,323
11663,1,586,323
11664,1,586,323
11665,1,589,345
11666,1,589,345
11667,1,592,373
11668,1,593,377
11669,1,593,377
11670,1,597,312
11671,1,597,312
11672,1,591,222
11673,1,591,222
11674,1,590,159
11675,1,590,159
11676,1,591,129
11677,1,591,129
11678,1,590,108
11679,1,591,72
11680,1,591,56
11681,1,591,56
11682,1,590,43
11683,1,590,43
11684,1,592,24
11685,1,592,24
11686,1,592,11
11687,1,592,12
11688,1,594,8
11689,1,593,4
11690,1,593,3
11691,1,596,1
11692,1,595,0
11693,1,595,0
11694,1,598,2
11695,1,596,0
11696,1,600,7
11697,1,600,7
11698,1,603,21
11699,1,603,21
11700,1,604,27
11701,1,605,27
11702,1,606,35
11703,1,608,54
11704,1,610,64
11705,1,610,64
11706,1,611,76
11707,1,611,76
11708,1,615,98
11709,1,616,113
11710,1,617,129
11711,1,617,129
11712,1,618,141
11713,1,618,141
11714,1,620,149
11715,1,668,205
11716,1,716,250
11717,1,742,275
11718,1,768,301
11719,1,788,323
11720,1,807,345
11721,1,807,345
11722,1,841,390
11723,1,841,390
11724,1,841,390
11725,1,853,410
11726,1,870,432
11727,1,882,456
11728,1,898,478
11729,1,901,487
11730,1,900,488
11731,1,929,548
11732,1,939,566
11733,1,948,591
11734,1,957,616
11735,1,957,616
11736,1,962,625
11737,1,962,625
11738,1,972,626
11739,1,972,626
11740,1,983,629
11741,1,983,630
11742,1,986,634
11743,1,989,640
11744,1,996,648
11745,1,1000,649
11746,1,1001,649
11747,1,1001,649
11748,1,1007,650
11749,1,1007,651
11750,1,1010,653
11751,1,1010,653
11752,1,1012,655
11753,1,1012,655
11754,1,1010,653
11755,1,1010,653
11756,1,1010,653
11757,1,1011,653
11758,1,1011,653
11759,1,1011,653
11760,1,1011,653
11761,1,1011,653
11762,1,1011,653
11763,1,1011,653
11764,1,1011,653
11765,1,1011,653
11766,1,1011,653
11767,1,1011,653
11768,1,1011,653
11769,1,1011,653
11770,1,1011,653
11771,1,1011,653
11772,1,1011,653
11773,1,1011,653
11774,1,1011,653
11775,1,1011,653
11776,1,1011,653
11777,1,1011,653
11778,1,1011,653
11779,1,1011,653
11780,1,1011,653
11781,1,1011,653
11782,1,1011,653
11783,1,1011,653
11784,1,1011,653
11785,0,0,0
11786,0,0,0
11787,0,0,0
11788,0,0,0
11789,0,0,0
11790,0,0,0
11791,0,0,0
11792,0,0,0
11793,0,0,0
11794,0,0,0
11795,0,0,0
11796,0,0,0
11797,0,0,0
11798,0,0,0
11799,0,0,0
11800,0,0,0
11801,0,0,0
11802,0,0,0
11803,0,0,0
11804,0,0,0
11805,0,0,0
11806,0,0,0
11807,0,0,0
11808,0,0,0
11809,0,0,0
11810,0,0,0
11811,0,0,0
11812,0,0,0
11813,0,0,0
11814,0,0,0
11815,0,0,0
11816,1,646,392
11817,1,646,392
11818,1,651,369
11819,1,658,351
11820,1,667,341
11821,1,674,327
11822,1,677,320
11823,1,677,320
11824,1,682,315
11825,1,685,311
11826,1,690,307
11827,1,694,305
11828,1,698,303
11829,1,698,303
11830,1,702,303
11831,1,705,305
11832,1,710,307
11833,1,715,311
11834,1,718,316
11835,1,718,316
11836,1,717,320
11837,1,711,308
11838,1,686,240
11839,1,686,241
11840,1,678,222
11841,1,678,222
11842,1,672,210
11843,1,662,195
11844,1,657,183
11845,1,652,178
11846,1,647,172
11847,1,647,172
11848,1,642,167
11849,1,636,164
11850,1,631,162
11851,1,625,161
11852,1,621,162
11853,1,621,162
11854,1,615,164
11855,1,611,169
11856,1,606,174
11857,1,600,182
11858,1,594,190
11859,1,594,190
11860,1,591,201
11861,1,586,213
11862,1,583,227
11863,1,579,240
11864,1,576,260
11865,1,574,258
11866,1,570,275
11867,1,566,295
11868,1,564,313
11869,1,560,326
11870,0,0,0
11871,1,570,359
11872,1,524,324
11873,1,513,321
11874,1,504,315
11875,1,499,317
11876,1,496,319
11877,1,496,319
11878,1,492,319
11879,1,491,322
11880,1,488,322
11881,1,487,328
11882,1,484,332
11883,1,484,332
11884,1,484,337
11885,1,482,342
11886,1,483,349
11887,1,482,358
11888,1,481,363
11889,1,481,363
11890,1,479,355
11891,1,471,330
11892,1,465,314
11893,1,463,305
11894,1,461,293
11895,1,461,293
11896,1,458,283
11897,1,457,279
11898,1,454,274
11899,1,451,268
11900,1,449,264
11901,1,449,264
11902,1,447,262
11903,1,445,262
11904,1,443,262
11905,1,442,264
11906,1,440,268
11907,1,440,268
11908,1,438,273
11909,1,437,278
11910,1,435,285
11911,1,434,293
11912,1,432,303
11913,1,432,303
11914,1,431,317
11915,1,430,329
11916,1,428,356
11917,1,428,356
11918,1,427,374
11919,1,427,374
11920,1,426,384
